titre_commentaire,commentaire,Mois_Avis,Annee_Avis,Ville,Pays,Mois_Sejour,Annee_Sejour,Note,Photo,langue
['désappointé'],"['être', 'loués', 'propriété', 'hôtel', 'somme', 'venus', 'voiture', 'montrer', 'gardien', 'porte', 'confirmation', 'convenait', 'après', 'conformation', 'simplement', 'partie', 'sans', 'rien', 'dire', 'demander', 'pouvions', 'conduire', 'propriété', 'passait', 'fois', 'arrivés', 'lorsque', 'somme', 'arrivés', 'chambre', 'devrait', 'être', 'disponible', 'quand', 'vérifié', 'réceptionniste', 'voulu', 'envoyer', 'immédiatement', 'parc', 'après', 'heures', 'route', 'enfant', 'enfant', 'voulions', 'rafraîchir', 'reposer', 'peu', 'avant', 'aller', 'parc', 'sans', 'oublier', 'pleuvait', 'dit', 'peu', 'retard', 'lorsqu', 'demandé', 'définition', 'peu', 'tard', 'heure', 'heures', 'répondu', 'minute', 'décidé', 'attendre', 'chambre']",juil,2017,Cocoa Beach, Floride,juillet,2017,2,no,en
"['très', 'bonne', 'expérience']","['passé', 'nuit', 'hôtel', 'santa', 'fee', 'bien', 'accueilli', 'dormant', 'hôtel', 'accès', 'parc', 'toutes', 'attraction', 'ouvertes', 'permet', 'faire', 'quelques', 'unes', 'sans', 'faire', 'trop', 'queue', 'navette', 'aller', 'parc', 'passe', 'régulièrement', 'chambres', 'calmes', 'mangé', 'restaurant', 'hôtel', 'très', 'bon']",juil,2017,None, None,juillet,2017,4,no,fr
"['dont', 'besoin', 'doucher', 'dormir', 'prendre', 'petitdéjeuner']","['hôtel', 'bonne', 'option', 'séjourner', 'paris', 'moins', 'cher', 'offre', 'dont', 'besoin', 'passer', 'quelques', 'jours', 'vaut', 'peine', 'choisir', 'plus', 'chers', 'hôtel', 'ferez', 'prendre', 'douche', 'dormir', 'prendre', 'petit', 'déjeuner', 'reste', 'temp', 'parc', 'qualité', 'sommeil', 'bonne', 'petit', 'déjeuner', 'bon', 'toutes', 'quelques', 'minute', 'bus', 'emmène', 'porte', 'parc', 'passe', 'répéterai', 'retourne']",juil,2017,Rota, Espagne,août,2016,3,no,es
"['excellent', 'sejour']","['somme', 'aller', 'anniversaire', 'fils', 'choisi', 'option', 'gâteau', 'anniversaire', 'fils', 'ravi', 'monde', 'joué', 'jeu', 'serveur', 'cuisinier', 'venu', 'souhaité', 'joyeux', 'anniversaire', 'merci']",juil,2017,Saint-Paulien, France,juillet,2017,5,no,fr
"['famille', 'vacances']","['personnel', 'très', 'sympathique', 'serviable', 'parlait', 'très', 'bien', 'anglais', 'sécurité', 'fait', 'correct', 'servis', 'hôtels', 'army', 'très', 'bien', 'sujet', 'toutes', 'entrées', 'couverts', 'sécurité', 'autres', 'bâtiments', 'chambres', 'très', 'propre', 'rapport', 'autres', 'hôtels', 'séjourné', 'pendant', 'spectacle', 'diffuse', 'éclairage', 'attendions', 'longue', 'attente', 'arrêt', 'bus', 'retourner', 'hôtel', 'surpris', 'constater', 'santa', 'également', 'couverts', 'pense', 'petitdéjeuner', 'proposé', 'hôtel', 'parc', 'puissions', 'retourner', 'chambre', 'préparer', 'longue', 'journée', 'merci', 'encore', 'super', 'séjour']",juil,2017,Morfelden-Walldorf, Allemagne,juillet,2017,4,no,fr
"['endroit', 'dormir', 'bon', 'mauvais', 'dormir']","['chambre', 'très', 'basique', 'juste', 'faut', 'propre', 'point', 'positif', 'proximité', 'parc', 'transport', 'toutes', 'environ', 'service', 'cafétéria', 'buffet', 'sans', 'grandes', 'choses', 'passer', 'deux', 'trois', 'jours', 'faut', 'plus']",juil,2017,Burgos, Espagne,juin,2017,4,no,es
['parfait'],"['très', 'content', 'hôtel', 'moins', 'minute', 'chambres', 'très', 'bien', 'temp', 'passé', 'intérieur', 'faut', 'plus', 'très', 'bien', 'organisé', 'deux', 'jours', 'vérité', 'somme', 'très', 'heureux']",juil,2017,Alicante Province, Spain,juillet,2017,5,no,es
['downtown'],"['santa', 'super', 'hôtel', 'lit', 'confortables', 'grande', 'chambre', 'personnes', 'transfert', 'aller', 'loin', 'non', 'plus', 'place', 'demipension', 'menu', 'parc', 'demipension', 'très', 'mauvaise', 'qualité', 'nourriture', 'abominable', 'difficile', 'manger', 'réservé', 'restaurant', 'fini', 'dormir', 'seul', 'choix', 'petit', 'déjeuner', 'dîner']",juil,2017,Cheshunt, Royaume-Uni,juillet,2017,4,no,fr
['souvenir'],"['fois', 'rend', 'hotel', 'santa', 'toutjour', 'bien', 'accueilli', 'hotes', 'hotel', 'conseille', 'fortement', 'cette', 'hotel', 'monde', 'cette', 'hotel', 'tellement', 'plus', 'reserve', 'toujour', 'santa']",juil,2017,None, None,juillet,2017,5,no,fr
['parfait'],"['chambre', 'propre', 'hotel', 'minute', 'pieds', 'parcs', 'gros', 'service', 'bagagerie', 'gratuit', 'gros', 'petit', 'dej', 'trop', 'cher', 'attention', 'prix', 'bouteille', 'eau', 'parcs', 'petite', 'bouteille']",juil,2017,None, None,juillet,2017,5,no,fr
[],"['juste', 'magique', 'reservation', 'rapide', 'pareil', 'lenrengistrement', 'arrivée', 'parc', 'dix', 'minute', 'pied', 'navette', 'gratuit', 'petit', 'déjeuné', 'compris', 'apparemment', 'changer', 'boutique', 'hotel', 'jeux', 'arcade', 'service', 'bagage']",juil,2017,Noisy-le-Grand, France,juillet,2017,5,no,fr
['génial'],"['bon', 'séjour', 'équipes', 'accueillantes', 'sourient', 'arrivent', 'après', 'plus', 'route', 'nôtre', 'chambre', 'disponible', 'autre', 'arrivé', 'plus', 'tien', 'dire', 'chambre', 'très', 'propre', 'literie', 'plus', 'agréable', 'rien', 'mieux', 'après', 'bonne', 'route', 'journée', 'parc😊', 'recommande', 'séjour', 'économique', 'superbe', 'juste', 'bémol', 'petite', 'déjeuner', 'prévenu', 'arrivons', 'après', 'foule', 'disons', 'plus', 'rien', 'vaut', 'vraiment', 'coup', 'reste', 'vraiment', 'note', 'positif', '😊👍🏼', 'recommande']",juil,2017,Quimper, France,février,2017,4,no,fr
"['mériterait', 'pti', 'coup', 'jeune']","['hôtel', 'propre', 'accueil', 'parfait', 'personnel', 'top', 'souriant', 'comme', 'peu', 'prêt', 'parc', 'établissement', 'besoin', 'pti', 'coup', 'jeune', 'peut', 'être', 'aussi', 'petit', 'coup', 'baguette', 'magique', 'faire', 'entrer', 'peu', 'magie', 'attend', 'arrivant', 'parc', 'attend', 'entrer', 'magie', 'arrivée', 'hôtel', 'vraiment', 'casseulement', 'qlq', 'rappel', 'déco', 'film', 'chambre', 'couloirs', 'peu', 'décevant', 'présence', 'pluto', 'hall', 'hôtel', 'très', 'appréciée', 'quand', 'fait', 'entrer', 'monde', 'permis', 'faire', 'patienter', 'enfants', 'pendant', 'faisions', 'queue', 'clef', 'chambre', 'profité', 'promo', 'passer', 'nuit', 'si…']",juil,2017,Dijon, France,juillet,2017,3,no,fr
"['bonne', 'nuit', 'reposante', 'apres', 'longue', 'journée']","['hotel', 'calme', 'bonne', 'literie', 'chambre', 'propre', 'rien', 'redire', 'facile', 'accès', 'possibilités', 'rejoindre', 'parc', 'pied', 'longeant', 'rivière', 'très', 'agréable', 'moins', 'long', 'prendre', 'navettes', 'refaire']",juil,2017,Caen, France,juillet,2017,4,no,fr
"['allaient', 'motel', 'bordure', 'route', 'réussi']","['mauvais', 'endroit', 'séjourner', 'semblait', 'simplement', 'norme', 'enregistrement', 'gênant', 'sécurité', 'hall', 'blague', 'impossible', 'obtenir', 'glace', 'chambre', 'lorsque', 'personnel', 'savait', 'machine', 'glace', 'retirées', 'insistait', 'fait', 'elles', 'trouvaient', 'endroit', 'elles', 'trouvaient', 'concerne', 'parc', 'hôtel', 'minute', 'pied', 'bien', 'décoration', 'amusante', 'surtout', 'aimez', 'film', 'pixar', 'personnel', 'boutique', 'cadeaux', 'qualité', 'supérieure']",juil,2017,Comté de Kaunas, Lituanie,juillet,2017,3,no,en
['bien'],"['excellent', 'hôtel', 'cette', 'gamme', 'prix', 'beauté', 'chambres', 'environs', 'très', 'bien', 'chambres', 'côte', 'côte', 'porte', 'deux', 'pouvait', 'ouvrir', 'sympa', 'pris', 'petit', 'déjeuner', 'dîner', 'inclus', 'prix', 'buffet', 'dîner', 'bien', 'hôtel', 'cantina', 'petitdéjeuner', 'aller', 'café', 'hyperion', 'discoveryland', 'parc', 'principal', 'heures', 'trouvé', 'gros', 'inconvénient', 'devriez', 'pouvoir', 'prendre', 'petitdéjeuner', 'hôtel', 'loin']",juil,2017,Gouda, Pays-Bas,juillet,2017,3,no,nl
"['vacances', 'rêve', 'monde']","['passé', 'jours', 'hôtel', 'santa', 'monde', 'merveilleux', 'paris', 'hôtel', 'deux', 'parcs', 'restauration', 'variée', 'abondante', 'pris', 'demipension', 'personnel', 'très', 'sympathique', 'gentil', 'chambres', 'thème', 'agréables', 'propres', 'serum', 'meilleur', 'hôtel', 'passer', 'jours', 'conte', 'fées', 'très', 'bien', 'inoubliable', 'comme', 'séjour']",juil,2017,Rome, Italie,juin,2017,5,no,it
"['bon', 'hotel']","['très', 'bel', 'environnement', 'calme', 'agréable', 'rappelant', 'très', 'bien', 'monde', 'très', 'proche', 'parc', 'quelques', 'minute', 'pieds', 'chambres', 'confortables', 'très', 'bonnes', 'literies', 'seul', 'point', 'négatif', 'salle', 'bain', 'lavabo', 'bouché', 'ainsi', 'petite', 'baignoire']",juil,2017,None, None,juillet,2017,4,no,fr
"['voyage', 'famille']","['bonnes', 'chambres', 'sans', 'climatisation', 'seulement', 'ventilateur', 'plafond', 'très', 'saison', 'estivale', 'sais', 'logement', 'bonne', 'option', 'part', 'merveilleux', 'environ', 'minute', 'pied', 'parcs', 'autobus', 'disponibles', 'toutes', 'minute']",juil,2017,Recife, Brazil,juillet,2017,4,no,pt
"['personnel', 'sympathique', 'terminé']","['personnel', 'sympathique', 'bien', 'accueillis', 'chambre', 'parfaitement', 'bien', 'petit', 'déjeuner', 'bon', 'beaucoup', 'choix', 'pourrait', 'aller', 'information', 'quelqu', 'parlait', 'néerlandais', 'aussi', 'plus', 'monde', 'très', 'gentil', 'enfants']",juil,2017,None, None,juillet,2017,5,no,nl
"['cadeau', 'anniversaire']","['fille', 'voulions', 'aller', 'séjourné', 'fois', 'premier', 'séjour', 'santa', 'recommande', 'vivement', 'familles', 'deux', 'chambres', 'communicantes', 'plein', 'place', 'white', 'propres', 'serviette', 'toilette', 'draps', 'article', 'toilette', 'tous', 'jours', 'ventilateur', 'plafond', 'chambres', 'très', 'fan', 'climatisation', 'contrôle', 'sécurité', 'avant', 'aller', 'chaque', 'matin', 'petitdéjeuner', 'recommande', 'loin', 'pied', 'parcs', 'long', 'rivière', 'seulement', 'minute', 'revenir', 'soirée', 'quand', 'plein', 'pied', 'peut', 'rafraîchir', 'petit', 'déjeuner', 'basique', 'lait', 'frais', 'uht', 'part', 'partout', 'céréales', 'petits…']",juil,2017,Newry,None,juillet,2017,5,no,fr
"['paris', 'santa']","['jours', 'nuit', 'santa', 'très', 'bien', 'passé', 'aucun', 'soucis', 'propre', 'bon', 'accueil', 'toute', 'famille', 'apprécié', 'fait', 'fois', 'allons', 'hébergement', 'toujours', 'très', 'bien', 'passé']",juil,2017,None, None,juillet,2017,5,no,fr
"['très', 'bon', 'hôtel']","['rendue', 'fils', 'hotel', 'très', 'agreableproprebien', 'entretenuseul', 'problème', 'supporte', 'çaquelques', 'bestioles', 'rampantes', 'chambre', 'espace', 'détente', 'jeux', 'videosflipper', 'boutique', 'interieur', 'hotel', 'peut', 'trouver', 'peu', 'toutbrosse', 'dentspilesjouetsbonbons']",juil,2017,None, None,mai,2017,5,no,fr
"['hôtel', 'décevant', 'personnel', 'amical']","['hôtel', 'assez', 'ordinaire', 'fait', 'hauteur', 'prix', 'très', 'élevés', 'cafards', 'salle', 'bain', 'lorsque', 'parlé', 'réception', 'semblait', 'être', 'chose', 'très', 'courante', 'petit', 'déjeuner', 'hôtel', 'chaotique', 'personne', 'personne', 'vaut', 'hôtel', 'dispose', 'climatisation']",juil,2017,Roskilde, Danemark,juillet,2017,2,no,da
"['vive', 'ventes', 'privées']","['hôtel', 'parc', 'navette', 'minute', 'chambre', 'disponible', 'arrivée', 'personnel', 'efficace', 'charmant', 'chambre', 'propre', 'bien', 'equipée', 'profiter', 'party', 'attraction', 'partir']",juil,2017,Lyon, France,juillet,2017,5,no,fr
"['super', 'hôtel']","['famille', 'somme', 'allés', 'santa', 'paris', 'chambres', 'bien', 'familles', 'propres', 'spacieux', 'décoré', 'thème', 'route', 'donné', 'bons', 'produits', 'comme', 'shampoing', 'après', 'shampoing', 'gel', 'douche', 'savon', 'petit', 'déjeuner', 'délicieux', 'beaucoup', 'délicieux', 'plat', 'reviendrons', 'coup', 'sûr']",juil,2017,None, None,octobre,2016,4,no,fr
"['belle', 'décoration']","['conforme', 'décrit', 'annonce', 'seul', 'petit', 'bémol', 'chambre', 'non', 'climatisé', 'peu', 'chaud', 'nuit', 'dormir', 'ventilateur', 'plafond', 'allumé', 'toute', 'nuit', 'propre', 'parfaitement', 'thème']",juil,2017,None, None,juillet,2017,4,no,fr
"['super', 'vacances']","['service', 'chambres', 'propres', 'personnel', 'amical', 'super', 'ambiance', 'pouvez', 'recommander', 'santa', 'depuis', 'vacances', 'petit', 'prix', 'santa', 'suffit', 'comme', 'hôtel', 'dormez', 'làbas', 'petit', 'déjeuner', 'buffet', 'très', 'très', 'savoureux']",juil,2017,None, None,juillet,2017,5,no,de
"['tres', 'bon', 'hotel']","['fait', 'plusieurs', 'hôtels', 'parc', 'jamais', 'déçu', 'celui', 'fait', 'parti', 'moins', 'cher', 'très', 'bien', 'pense', 'moins', 'cher', 'peu', 'plus', 'loin', 'entrée', 'parc', 'navettes', 'problème', 'hôtel', 'petit', 'déjeune', 'très', 'bien', 'rapport', 'qualité', 'prix', 'recommande']",juil,2017,None, None,juillet,2017,5,no,fr
"['très', 'bien']","['hôtel', 'air', 'incroyable', 'pourrais', 'dire', 'nourriture', 'formidable', 'chambre', 'peu', 'poussiéreux', 'part', 'meilleurs', 'hôtels', 'connaisse', 'passé', 'aujourd', 'hui', 'regretté', 'toute', 'semaine', 'séjour']",juil,2017,None, None,juillet,2017,4,no,fr
"['très', 'bon', 'hôtel']","['passé', 'trois', 'super', 'jours', 'hôtel', 'très', 'calme', 'très', 'bonne', 'cuisine', 'gen', 'travaillent', 'très', 'attentionnés', 'très', 'proche', 'parcs', 'tous', 'matins', 'caractère', 'temp', 'économisez', 'photo', 'chambres', 'très', 'propres', 'retournerais', 'sans', 'aucun', 'doute']",juil,2017,Valence, Espagne,juillet,2017,5,no,es
"['hôtel', 'agréable', 'nourriture', 'douteuse']","['hôtel', 'simple', 'fait', 'correct', 'bon', 'accès', 'parcs', 'organisation', 'réception', 'pourrait', 'certainement', 'être', 'améliorée', 'très', 'sympa', 'demipension', 'horrible', 'petitdéjeuner', 'via', 'coupon', 'fastfood', 'parc', 'audessous', 'toute', 'dignité', 'déjeuner', 'dîner', 'pris', 'salle', 'allure', 'auberge', 'jeunesse', 'dont', 'thème', 'adapté', 'hôtel', 'respectif', 'nourriture', 'correcte', 'vaut', 'plus', 'hôtel', 'facture', 'plupart', 'plat', 'proposés', 'sou', 'forme', 'buffet', 'alors', 'nouveau', 'similaires', 'restaurant', 'pouvez', 'certainement', 'améliorer', 'massivement', 'rapport', 'prixperformances']",juil,2017,None, None,juillet,2017,3,no,de
"['bon', 'séjour']","['deuxième', 'fois', 'séjournais', 'hôtel', 'santa', 'fois', 'encore', 'déçue', 'recommande', 'sans', 'hésiter', 'hôtel', 'proche', 'navettes', 'accueil', 'parfait', 'chambres', 'très', 'bien']",juil,2017,None, None,juillet,2017,5,no,fr
"['bon', 'moment']","['bon', 'séjour', 'famille', 'personnel', 'très', 'accueillant', 'répond', 'demande', 'bonnes', 'animation', 'enfants', 'possibilité', 'rencontré', 'personnages', 'buffet', 'volonté', 'varié', 'bonne', 'qualité']",juil,2017,None, None,juillet,2017,4,no,fr
"['beaucoup', 'plaisir', 'petit', 'budget']","['chambres', 'propres', 'simple', 'peu', 'vieillissantes', 'fautil', 'plus', 'grand', 'lit', 'salle', 'bain', 'douchele', 'petit', 'déjeuner', 'disponible', 'parc', 'bon', 'performance', 'prix', 'très', 'bonne', 'personnel', 'très', 'gentil']",juil,2017,None, None,juillet,2017,4,yes,de
"['peu', 'temp', 'passerez', 'pouvez', 'plaindre']","['pense', 'vrai', 'dire', 'lorsque', 'allez', 'visez', 'passer', 'chaque', 'instant', 'réveil', 'sommeil', 'parc', 'particulier', 'vingtaine', 'besoin', 'enfant', 'lit', 'neuf', 'conséquent', 'hôtel', 'endroit', 'dormir', 'garçon', 'estce', 'endroit', 'intéressant', 'dormir', 'aimais', 'voitures', 'paradis', 'voitures', 'orange', 'thème', 'cônes', 'signalisation', 'collant', 'excellent', 'devez', 'amuser', 'sujet', 'amuserez', 'cynique', 'laissezle', 'maison', 'plus', 'lit', 'bons', 'parle', 'dormir', 'navette', 'efficace', 'part', 'arrive', 'fréquemment', 'promenade', 'parc', 'hôtel', 'clairement', 'indiquée', 'très', 'bien', 'éclairée', 'privée', 'comme', 'complètement', 'parc', 'disney…']",juil,2017,Manchester, Royaume-Uni,juillet,2017,4,no,en
['mignon'],"['hôtel', 'mal', 'entretenu', 'thème', 'enfants', 'part', 'lit', 'miroir', 'forme', 'flèche', 'salle', 'bain', 'grand', 'chose', 'autre', 'petit', 'déjeuner', 'copieux', 'conseille', 'réserver', 'restaurant', 'partenaires', 'avant', 'départ', 'fait', 'payé', 'demipension', 'dont', 'profité', 'tous', 'restaurant', 'réservés']",juil,2017,Viareggio, Italie,juillet,2017,3,no,it
"['séjour', 'agréable']","['cadre', 'décoration', 'très', 'sympa', 'parfaite', 'adéquation', 'thème', 'enfant', 'adorent', 'literie', 'très', 'confortable', 'dommage', 'standing', 'hôtel', 'séjour', 'reste', 'agréable']",juil,2017,None, None,juillet,2017,4,no,fr
"['hôtel', 'économique', 'parfait']","['séjourné', 'ici', 'juillet', 'hôtel', 'familial', 'âge', 'voyageurs', 'très', 'bien', 'fonctionné', 'transport', 'depuis', 'gare', 'fréquent', 'rapide', 'personnel', 'hôtel', 'très', 'poli', 'enregistrement', 'très', 'facile', 'rapide', 'très', 'soucieux', 'sécurité', 'agent', 'sécurité', 'porte', 'hôtel', 'vérifiaient', 'chaque', 'fois', 'entriez', 'chambre', 'correcte', 'bien', 'très', 'basique', 'positionnement', 'parfait', 'parc', 'facile', 'marcher', 'prendre', 'bus', 'gratuit', 'buffet', 'petit', 'déjeuner', 'servi', 'parc', 'correct', 'peutêtre', 'choisi', 'rien', 'reprocher', 'buffet', 'volonté', 'restaurant', 'cantina', 'place', 'personnel', 'très', 'gentil', 'surtout', 'enfants', 'sympa', 'aussi', 'de…']",juil,2017,Surrey, Royaume-Uni,juillet,2017,4,no,en
"['super', 'séjour']","['très', 'bon', 'hôtel', 'propre', 'moderne', 'seulement', 'minute', 'pied', 'parcs', 'dispose', 'dont', 'besoin', 'reviendrons', 'hôtel', 'coup', 'sûr', 'parfait', 'petite', 'famille', 'autres', 'membres', 'famille', 'dit', 'chose', 'petit', 'déjeuner', 'peu', 'folle', 'simple', 'faisait', 'quand', 'affaire']",juil,2017,Wakefield, Royaume-Uni,août,2016,4,no,fr
['frustrant'],"['plusieurs', 'fois', 'venue', 'parc', 'différents', 'hôtels', 'déçu', 'déco', 'hôtel', 'hors', 'cadre', 'sympa', 'devrait', 'être', 'thème', 'caslà', 'faite', 'hôtel', 'réhabilité', 'juste', 'chambres', 'encore', 'restes', 'ancien', 'santa', 'top', 'exemple', 'volcan', 'sert', 'rien', 'devrait', 'laisser', 'place', 'jeux', 'extérieur', 'effigie', 'flash', 'martin', 'concernant', 'chambre', 'déco', 'bien', 'lampes', 'fonctionnaient', 'toutes', 'ventilateur', 'plafond', 'grince', 'quand', 'fait', 'nuit', 'gênant', 'rideaux', 'tellement', 'mal', 'posés', 'fait', 'jour', 'réveillé', 'concernant', 'ménage', 'chambre', 'correct', 'restaurant', 'self', 'volonté', 'bonne', 'qualité', 'mais…']",juil,2017,Pays de la Loire, France,juillet,2017,3,yes,fr
"['hôtel', 'correct', 'fermer', 'pack', 'sans', 'plus']","['somme', 'restés', 'nuits', 'jours', 'billet', 'deux', 'parcs', 'hôtel', 'situé', 'point', 'vue', 'extérieur', 'très', 'réussi', 'aspect', 'typique', 'arizona', 'américain', 'sorte', 'bâtiments', 'chambres', 'réparties', 'garez', 'pratiquement', 'devant', 'vôtre', 'quelque', 'chose', 'allez', 'voiture', 'très', 'apprécié', 'vraiment', 'impression', 'être', 'arizona', 'nevada', 'rappelé', 'mal', 'trajets', 'travers', 'niveau', 'restaurant', 'essayé', 'buffet', 'dîner', 'comparé', 'fast', 'food', 'parc', 'fait', 'correct', 'sélection', 'plat', 'mexicains', 'orientés', 'cantine', 'crêpes', 'fromage', 'fondu', 'nacho', 'haricot', 'chambres', 'peutêtre', 'point', 'plus', 'faible', 'somme', 'venus', 'juillet', 'faisait', 'chaud', 'alors…']",juil,2017,Barcelone, Espagne,juillet,2017,3,yes,es
"['bon', 'rapport', 'qualité', 'prix']","['habitué', 'sequoia', 'lodge', 'venu', 'santa', 'mal', 'années', 'agréablement', 'surpris', 'qualité', 'chambres', 'certes', 'sans', 'clim', 'dommage', 'spacieuse', 'propre', 'bonne', 'literie', 'accueil', 'pareil', 'autres', 'hôtels', 'dire', 'top', 'personnel', 'trs', 'agréable', 'petit', 'dej', 'option', 'depuis', 'cette', 'année', 'vrai', 'tape', 'bon', 'bouteille', 'eau', 'parc', 'tape', 'moins', 'choix', 'prendre', 'referais', 'certainement']",juil,2017,Clermont-Ferrand, France,juillet,2017,4,no,fr
