titre_comm,comm,date,loc,note,photo
très bel hotel,"Très bel hotel, personnel agréable et serviable, grande chambre bien équipée et propre (bon pas de minibar...) très bonne literie.  c'est une bonne alternative à 15 Minutes à pied à peine des 2 parcs. je n'ai pas pu tester la piscine par manque de temps, peut être une prochaine fois.",Julien T a écrit un avis (nov. 2017),"Tergnier, France",bubble_50,no
super sejour a Disneyland,"pour  la 1ere fois que j'allais a Disneyland, j'ai trouver tout magnifique,  feerique,(parade ,spectacles, ect....)un acueil tres chaleureux,,tout le personnel vraiment tres sympa ,et le tout d'une propreté incroyable,un sejour a conseiller a tout le monde, j'y retourne l'an prochain",17gildat a écrit un avis (nov. 2017),"None, None",bubble_50,no
magie de disney,"nous avons passé un moment magique, cependant nous devions faire 300 mètres de l’ascenseur a notre chambre et en deux jour nous n'avons pas pus profiter pleinement des prestations de l’hôtel ( piscine etc..une nuit c'est trop court  et donc pas intéressant par rapport au prix .la restauration au buffet c'était moyen, le personnel super!!!! ... il faut au minimum deux nuits.  ",salimah905 a écrit un avis (nov. 2017),"None, None",bubble_50,no
Très joli,"Dans sa globalité, un très bon hôtel. Des décors magnifiques. Une thématique qui est parfaite pour les amoureux de la mer. Juste dommage que dans ma chambre il y avais une tache sur les draps (de café il me semble). Je recommande!",dupont_tania a écrit un avis (nov. 2017),"None, None",bubble_50,no
Toujours aussi exceptionnel !,"Séjour et hébergement exceptionnels. Magie opère partout et tout le temps ! Hôtel chic et réception impeccable. Seul petit bémol, ambiance de Noël très feutrée du coup pas tout à fait de dépaysement et d'atmosphère typique de Noël dans l'ensemble du parc et dans les hôtels.",bmN8431FP a écrit un avis (nov. 2017),"None, None",bubble_50,no
Séjour inoubliable mais hôtel moyen,"Un parc merveilleux avec de super attractions et spectacles, un hôtel très beau mais très déçue déçue de la propreté!  En arrivant rien à signaler mais le lendemain de retour dans notre chambre nous constatons que le ménage n’a pas été fait seul le lit a été fait et encore sans secouer les draps et la douche rincée,  le sol n’a pas été fait du tout la paroi de douche non plus sans parler du joint de douche qui a notre arrivée été posé au-dessus des toilettes, ce que nous avons signalé à la réception en nous disant que cela serait fait, et de retour dans notre chambre le soir le joint de douche n’avait pas bougé et le ménage pas fait. Vu le nombre d’étoiles de l’hôtel et le prix de la chambre je ne trouve pas cela normal.",Mylène D a écrit un avis (nov. 2017),Sollies Pont,bubble_30,no
Séjour magique !,"Un merveilleux séjour à DisneyLand ainsi qu’au New Port Bay Club. Des souvenirs magiques, à revivre dès que possible ! Propreté, chambre, accueil, prestations... rien à ajouter, tout est parfait ! Merci",Manon02 a écrit un avis (nov. 2017),"Toulouse, France",bubble_50,no
Séjour suite présidentielle Newport bay  !,"Nous avons passé un séjour de 2 jours 1 nuit à Disney dans ce sublime hôtel . En suite présidentielle compass club ! suite gigantesque très bien entretenue ,vue sur le lac.  Rien ne manque pour passer un bon moment en famille. Séjour , 3 grands lits ,2 wc, 1 douche ,1 baignoire à bulles ,thé café ... Petit déjeuner en salle compass club . C’était super !",Mily D a écrit un avis (nov. 2017),"Barcelone, Espagne",bubble_40,no
Magnifique hotel,"Très bel hotel du parc Disney, super bien placé. Chambre face au lac et à la montgolfière, vue magnifique sur le chateau de la belle au bois dormant. Petit déjeuner beaucoup trop cher et dans le bruit, hotel énorme ! Nuit très calme malgré tout ce monde. Accueil au top, anniversaire de notre fille.",CathCapdehaut a écrit un avis (nov. 2017),"Dampierre-en-Burly, France",bubble_40,no
Très bien,Hotel tres agréable. L'endroit est tres beau. Les chambres un peu petit pour 2 adultes et 2 enfants si vous ne choisissez pas une chambre familiale. Le petit dejeuner est tres complet mais attention à la file d'attente. Comme dans le parc vous devez être patient.  ,tchanl2017 a écrit un avis (nov. 2017),"Spa, Belgique",bubble_40,no
Superbe séjour,"Très beau séjour, l’hôtel vraiment très bien. Une chambre très propre et bien isolée des bruits, une belle piscine mais un peu fraîche, mais il suffit de bouger 😀. Le personnel est vraiment agréable et toujours à notre service. ",Dcm57 a écrit un avis (nov. 2017),"None, None",bubble_50,no
Sublime,"Superbe Hotel , toutes les personnes qui travaillent dans cet hotel ét que nous avons rencontrés, Sont très sympathiques et d'une incroyable gentillesse et attentionnées Petit déjeuner à volonté sucré salé il yen a pour tous les goûts Merci",jorgesV102SH a écrit un avis (nov. 2017),"None, None",bubble_50,no
Séjour inoubliable,"Nous avons pris une chambre standard dans cet hôtel et nous n'avons pas été déçus ! La chambre est propre, spacieuse avec une belle baignoire dans la salle de bain . Nous avions pas vue sur le lac mais peu importe la chambre était lumineuse avec deux grandes fenêtres, en bout de couloir, proche de la machine à boissons chaudes et loin des ascenseurs au moins pas de nuisances sonores ! La baignoire est très appréciable après une journée dans le froid et sous la pluie au parc !!!!",Fa.eve a écrit un avis (nov. 2017),"Trans-en-Provence, France",bubble_50,yes
Excellent séjour,"Nous avons pris une chambre pour 4, nous avons passés un très bon séjour et l'accueil était très bon. Merci beaucoup à l'équipe. La chambre était propre et tout était fait pour qu'on s'y sente bien. Mes enfants ont appréciés les rappels Mickey sur les lits et les murs de la chambre. On était réellement dans la magie Disney jusque dans notre lit...On a déjà hâte d'y retourner .. Et en plus en plein Noël Disney c'était féérique, on est repartis tous les 4 avec des étoiles plein les yeux..",oliviermo85 a écrit un avis (nov. 2017),"None, None",bubble_50,no
Hôtel Newport Bay CLUB,"Séjour de deux nuits très bien Chambre propre et refaite à neuf  Belle décoration  Prix élevés comme tous les hôtels de Disneyland Paris  Un peu loin du parc et de Disney village, il faut longer le lac pendant une dizaine de minutes, mais la vue est très agréable  Personnel adorable et petit déjeuner très correct",Maé a écrit un avis (nov. 2017),"Cannes, France",bubble_40,no
sejour Ce,personnel très agréable sauf au restaurant 30 min pour avoir une carafe d'eau après de nombreuses demande chambre pas super propre en particulier la salle d'eau baignoire abimée manque de pression. 2 lit double pour 2 adulte et deux enfants il me semble que cela n'es pas tres adapté  hotel immense impression de faire une randonnée pour aller a la chambre repas cher par rapport a la qualité  petit déjeuné cher mais sympathique pour le parc panne a répétition devenant  franchement pénible en effet quand ont fait une queue de plus 1 heure pour se faire évacuer pour panne sur plusieurs attractions cela devient redondant et franchement nul  séjour de 1 nuit du 25/11 au 26/11,nthiabaudn a écrit un avis (nov. 2017),"Château-Renault, France",bubble_10,no
Très bien sous condition ,Hôtel de bon standing avec des services de qualités et un personnel aux petits soins. Conciergerie et voiturier très aimables et rapides. Petit déjeuner et goûter copieux. La chambre avec vue sur lac est superbe avec les petites attentions qui vont avec. Mais pour tout cela il faut opter pour le compass club ou une suite.,Christ a écrit un avis (nov. 2017),"Chevillon-sur-Huillard, France",bubble_50,no
Un séjour agréablement magique,"Disneyland Paris nous a encore une fois offert un séjour des plus magique, séjour dédié sous la thématique de Noël et de la magie qui s’en dégage. Une fois de plus, nous sommes retombés en enfance, merci Disneyland Paris ",403geertv a écrit un avis (nov. 2017),"None, None",bubble_40,no
Hôtel Newport bay,Beau sejour et Deco de l'hôtel hyper sympa... dommage que le tarifs des à cotés est vraiment excessif mais bon c'est Disney !!! Les parades actuelles sont au top et les spectacles lumineux d'enfer. Deco en période de Noel géniale !,idealcourtagetravaux a écrit un avis (nov. 2017),"None, None",bubble_40,no
Séjour de 3 jours à Disneyland,Hôtel très bien. Rénové récemment.  Les chambres sont correctes ainsi que la salle de bain. Les services dans la chambre sont très biens : lits refaits et sdb remise en ordre chaque jour (serviette et petits savons).  Les couloirs sont par contre très mornes et d’une longueur infinie suivant où vous vous trouvez dans l’hôtel.  Les parties les plus belles sont les parties communes : le hall l’escalier et la réception. Le tour du lac est très agréable à faire.  Hôtel sympa en famille !,Gaëlle D a écrit un avis (nov. 2017),"None, None",bubble_40,no
Bien,"Les parties réception etc... de l hôtel sont très agréables. On est tout de suite dans la féerie de Disney. Les personnages viennent y faire des séances photo. La piscine est sympa aussi. L isolation n est pas mal. Au niveau de la chambre, un bémol... la salle de bains.. avec une douche. Franchement pas terrible. Pas de rideau de douche (alors qu il y avait une barre). Et on a galéré avec la température de l eau. Qui passait de brûlante à glacée en 2 secondes. Mais nous avons passé un joli séjour et nous reviendrons. Cette fois j espère, dans une chambre avec baignoire. Le petit dej était copieux. ",LN1802 a écrit un avis (nov. 2017),"Hazebrouck, France",bubble_40,no
SEJOUR EXTRAORDINAIRE,"L'hôtel est calme, reposant ; le personnel est très disponible, aimable, souriant !!!!! Les prestations offertes sont à recommander, nous avons énormément apprécié et nous garderons un très bon souvenir de ce magnifique séjour chez Disneyland Paris ",elisabethe863 a écrit un avis (nov. 2017),"None, None",bubble_50,no
ECRASE PAR LE MONDE !,"Beaucoup trop de monde, vs n'avez plus l'espace vitale que ce soit pr voir la parade, les files interminables... l'attente pr le dîner ou le petit déjeuner  bref c'est irrespirable tant il y a du monde . La chambre n'était pas des plus joyeuses ! ",bravecheval a écrit un avis (nov. 2017),Couvin,bubble_30,no
Un agréable moment,"Notre séjour c’est déroulé dans une suite compass club, la chambre que nous occupions était confortable avec une vue sur le lac et l’hôtel New-York. La baignoire balnéo offre un instant de détente relaxant et revigorant pour affronter les 3 jours de parc. Le personnel est extrêmement serviable et sympathique, seul la distance entre l’hôtel et le parc est gênante surtout sur la fin du séjour à cause de la fatigue.",Audrey G a écrit un avis (nov. 2017),"Ville de Compiègne, France",bubble_50,no
Hôtel magique,"Accueil parfait (surtout pour les petites princesses), chambre superbe, personnel chaleureux et aux petits soins, décoration magique tout est fait pour être dans le monde Disney. Le restaurant est en plus d'un très bon niveau pour du libre service. A refaire!",Yohann P a écrit un avis (nov. 2017),"Saint-Jean-de-Luz, France",bubble_50,yes
Parfait,"Tout s'est passé parfaitement. Aucune mauvaise surprise. Le personnel est très gentil surtout avec les enfants. Surtout bien penser à réserver pour les repas avant l'avance, sinon il est quasiment impossible de trouver un restaurant disponible.",470agnesv a écrit un avis (nov. 2017),"None, None",bubble_50,no
EVJF,Nous avons été très heureuse de vivre cet EVJF à Disney. Je vous conseil cet Hôtel qui est magnifique et propose des prestations super... Petit bémol est d'avoir seulement un lavabo alors que c'était une chambre pour 4. ,265katial a écrit un avis (nov. 2017),"None, None",bubble_50,no
