titre_comm,comm,date,loc,note,photo
Assez moyen,"Nous sommes resté une nuit à Cheyenne avec une amie , j'ai tout de suite trouvé que l'hôtel était plutôt bien situé et très bien desservi avec les navettes qui passent toutes les 12 minutes ( et parfois moins ) , le cadre Far West est assez sympa .J'ai beaucoup aimé petites maisonnettes au nom de cow boy dans lesquelles se trouvent les chambres ( personnellement j'étais dans le Calamite Jane qui est tout de même à trois minutes de marche de la réception ).. Dans l'ensemble rien à dire sur la présentation de l'hôtel en général . Cependant il a tout de même quelques désavantages à commencer par les portes des chambres qui s'ouvrent trop difficilement à mon gout ( nous avons dû faire appel à un agent de maintenance ) pour accepter la première fois à notre chambre . Ensuite , la…",Sabrina M a écrit un avis (août 2014),"None, None",bubble_30,no
La magie de Disney...,"Pour une première dans un hôtel Disney, nous avons choisi le Cheyenne et nous n'avons pas été déçus. Cadre, ambiance et accueil impeccables.  La chambre était : - un peu petite, mais on ne va pas à Disneyland pour rester cloîtré dans sa chambre. - très propre (seul bémol, quelques moisissures sur les joints de la baignoire) - confortable (les oreillers un peu trop mous à mon goût) - très calme malgré la proximité de l'accueil. Nous n'avons pris que le petit-déjeuner à l'hôtel. Le choix était assez varié et la qualité au rendez-vous. En résumé, un très bon hôtel pour qui veut être plongé dans la magie de Disney pendant tout le séjour. Néanmoins, vu les prix ""Disney"" assez élevés,  je conseille d'attendre une promo afin d'avoir un bon rapport qualité/prix.",Manu N a écrit un avis (août 2014),"Chievres, Belgique",bubble_40,no
Pour un court séjour ,Hotel convenable pour un court séjour. Pas loin des parcs avec des navettes régulières. Les chambres sont propres et la literie est convenable. Manque d'animations dans l'établissement. Les chambres sont souvent prêtes qu'à partir de 15 heures ,Anicet7 a écrit un avis (août 2014),"Arles, France",bubble_30,no
Hotel moyen mais parfait pour court séjour,Hotel moyen de gamme mais parfait pour un court séjour. Pas loin du parc avec des navettes régulières. Les chambres sont propres. Très peu d'animations au sein de l'établissement. La literie est bien et il y a tout le confort d'une chambre standard. ,Anicet L a écrit un avis (août 2014),"None, None",bubble_30,no
Bien pour visiter Disneyland,"nous avons logé au Cheyenne pour visiter Disneyland avec deux de nos petits enfants. L'hotel est toujours aussi calme mais a perdu de son pittoresque côté animations pour les petits (en 10 ans). Nous avons été très surpris de constater qu'il manquait des consommables dans la salle de bain. Je ne parlerai pas du petit déjeuner, la gastronomie n'est vraiment pas le fort de Disney. L'acceuil est un peu expéditif mais le personnel est agréable dans l'ensemble. Le service de navette et de bagagerie est toujours aussi efficace et je suis encore ébahi de voir que l'on peut vider ce parc, après le feu d'artifice, en trois ou quatre rotations de navette. Je ne n'ai pas d'idée sur le rapport qualité/prix puique j'avais pris un forfait hotel+entrée parc.",FrantzB a écrit un avis (août 2014),"None, None",bubble_40,no
La magie du Cheyenne Disney,"Organisation: Séjour de 4 jours de parcs et 3 nuits au Cheyenne. Nous avons opté par une arrivée en train et avons profiter du service Disney Express (en option), dès notre arriver à la gare direction le premier étage service Disney Express, 5 minutes d'attente et hop plus de bagage direction les parcs pour une première demi journée.  Hôtel: personnels accueillant serviable et souriant comme partout dans le complexe Disney. Représente bien le thème rustique du Far West, jolis décor et bonne ambiance. Chambre propre et bien équipé. Service bagagerie pour récupéré ou déposer vos bagages si vous utiliser le service Disney Express ou en cas de besoin.   Petit déjeuner suffisant (viennoiserie, jus d'orange, charcuterie, pain, beurre, confiture, nutella, chocolat, café ou thé tout y…",Destinationvoyages a écrit un avis (août 2014),"Cannes, France",bubble_50,no
Magie Disney,"L'hôtel Cheyenne est super. Le personnel est souriant. Tout le monde est super et dispo. Les chambres sont propres et décorées en accord avec le thème. Dehors comme dedans on se croirait au far west ! Seul bémol : le petit déjeuner à la cantine. Les plateaux sont trempés, la charcuterie de mauvaise qualité, les couverts limites, les machines à jus douteuses.... et que de poussière à la cantine et à l'accueil. Mais bon, on est pas là pour ça et la magie de Disney reste entière ! Super hôtel pour les petits gars!",GlaG30 a écrit un avis (août 2014),"Gard, France",bubble_40,no
donc,"nous sommes arrivé et la chambre n'était pas libre pas grave donc on nous en donne une autre. La chambre elle même cela allait pour le ménage ,mais dommage la robinetterie tenait on ne s'est comment ,et les joints ... et juste un verre a dent et un gel douche pour deux. Souvent le problème de Disney pour les hôtels ils ne tiennent pas compte des réclamations et pour les vérification des installations je pense que cela est important. Nous avons eu en plusieurs visite souvent des soucis et vu le prix....(fuite de la clim , ventilateur du plafond HS en été, fuite du WC etc...",rickou66 a écrit un avis (août 2014),"Yvelines, France",bubble_40,no
bien pour dormir,"nous avons bien dormi chambre propre. personne de l’accueil lors de notre arrivé très gentil. le 1er soir après une journée dans le parc nous avons du manger des sandwichs chips car le restaurent était complet, la personne à l'accueil du resto nous a envoyer boulé car nous n'avions pas réservé!  un peu loin du parc à pied mais rapide avec la navette.",laetitia d a écrit un avis (août 2014),"Ligne, France",bubble_30,no
Super,"Accueil super, décor très bien. Chambre super. Tout le confort est là. Petit déjeuner formidable. Notre chambre était un peu loin de la salle de déjeuner, ça serait le seul bémol.  Et nous avons vu un seul personnage Disney. Peut être qu'il serait bien le matin au déjeuner d'en voir un peu plus.",Moumoune2611 a écrit un avis (août 2014),Cherbourg,bubble_50,no
tres bien !,Vous ne venez pas pour les hotels mais pour le parc : inutile de se ruiner dans l'hotel d'autant que l'eloignement meme en pleine saison n'est pas un probleme (meme avec enfant)  Point negatif comme pour le reste du parc : besoin d'un coup de neuf,Gcorbin64 a écrit un avis (août 2014),"Pau, France",bubble_40,no
hôtel sympa pour les enfants mais plus tout jeune!,"Evidemment, pour les enfants, c'est plus le monde merveilleux de Disney si l'on séjourne dans l'un des hôtels du parc que dans les hôtels standards aux alentours. L'hôtel aurait besoin d'un petit rafraichissement des sanitaires mais ça reste correct et propre. Le style far west a beaucoup plus aux enfants. L'hôtel est calme et restent un des moins chers du parc. Cela ne nous dérangerait pas du tout d'y séjourner à nouveau!",Carine1979 a écrit un avis (juil. 2014),"Sommières, France",bubble_30,yes
très bon hôtel,"Avec mes copines, nous avons choisi cet hôtel dans le cadre d'une offre vente privée très interressante qui nous permettait de partir 2jours/1 nuit à Disney land Paris.   Notre choix s'est porté sur l'hôte Cheyenne, avec son ambiance far west et son prix assez attractif.   Nous avons séjourné dans le complexe ""running Bear"" un peu à l'écart de l'accueil ( et donc du bruit), dans la nuit de dimanche à lundi... Autant dire qu'on était tranquilles, les gens étaient en général partis du dimanche !  Nous sommes arrivées à 11h, et notre chambre était déjà prête, un très bon point donc. On se dirige vers notre chambre dans ces petites rues du far west (j'adore!) et on se retrouve devant la porte. Difficile d'entrer car la liseuse de carte était ""un peu"" déffectueuse, mais on s'en est…",zal3x a écrit un avis (juil. 2014),"Boulogne-Billancourt, France",bubble_40,no
Très bon hôtel,Ces 19 et 20 juillet ma sœur et moi avons passé un agréable séjour à l'hôtel Cheyenne.  Les navettes de la gare/des parcs à l'Hôtel sont très pratiques et assez nombreuses.   L'hôtel en lui même est très bien situé (assez loin des routes et de la circulation).  Le thème Western est respecté de A à Z et cela dépayse totalement les voyageurs.   Le personnel est accueillant et disponible.   Les chambres sont simples mais très sympathiques avec une touche de Western par-ci par-là. C'est juste dommage qu'elles ne possèdent pas un petit frigo.   Le buffet du souper est vraiment extra ! Il est très varié et d'assez bonne qualité.  Le buffet du déjeuner est également très sympa et varié.  Seul petit point négatif : nous entendions quand même assez bien les voisins d'à côté et d'au…,Cherry900 a écrit un avis (juil. 2014),"Lessines, Belgique",bubble_40,no
Très bon hôtel !,"Nous avons passé plusieurs séjours dans cet hôtel & nous en sommes toujours satisfait. Il est à la hauteur des 2 étoiles, Les chambres sont propres, nettoyées tous les jours, la salle de bain est correcte. Le thème est très bien respecté, c'est très agréable d'avoir un hôtel en plusieurs petits bâtiments, ça change. L'hôtel est chaleureux, nous le recommandons.  Petit point négatif : le petit déjeuner est bruyant.",JKpounds a écrit un avis (juil. 2014),"Willems, France",bubble_50,no
EXELLENT HOTEL,nous avons passe un exellentt séjour dans cette hôtel le personnel est très acceuillant et très professionnel des navettes pour les parc disney qui facilitent l accès au parcs les chambres sont très propres les petits déjeuner sont de bonne qualité et en quantité suffisante je conseil cet hôtel pour les familles qui désire se rendre au parc disney,madagascar74 a écrit un avis (juil. 2014),"Annecy, France",bubble_50,no
2 ★ pas plus !,"Même s'il s'agit du bas de gamme chez Disney, l'hôtel n'est pas donné. Hors forfait le prix des chambres ""rio grande"" est affiché à un peu plus de 400€ sur la porte de la chambre. La chambre pour un bas de gamme n'est pas mal en soit mais ne contient pas de frigo qui serait bien utile pour les familles avec très jeunes enfants (notamment!). A part ça, pas de wifi dans les chambres (uniquement à la réception). Pour le prix  le wifi pourrait être installé partout. Il y a par contre un coffre bien utile. En ce qui concerne la restauration on a l'impression d'être en colonie de vacances ! Pour le petit déjeuner il faut choisir dès l'arrivée à l'hôtel : 7H45 ou 10H, pas d'autre choix ! Le personnel de l'hôtel est souriant (obligation contractuelle ?) et à disposition. 2★ pas plus",Marc123Bruxelles a écrit un avis (juil. 2014),Bruxelles,bubble_20,yes
Bien adapté pour visoter  Disney,"Proche des parcs (20mn à pied) et relié par navettes (tous les 1/4h) avec gare et parcs, cette solution est tres bien adaptée pour un sejour Disney. Hotel correct type 2 étoiles , propre mais défraîchi . Couchage assez confortable.  Chambre spacieuse (1 lit couple et 2 superposés). Coin toilette correct. Effectivement sympa car on se croit dans un village du farwest.   Accueil moyen, une queue de près d une heure pour optenir sa chambre et entrée parc (mette plus de monde à l accueil aux periodes de pointe!). Diner correct  type buffet varié mais type cantine pour 25€ environ dans salles immenses et bruyantes.  Idem petit déjeuner.  Bon : bien pratique pour visiter le parc mais ça va bien pour une ou 2 nuits car loin d être un plaisir!  ",Billy a écrit un avis (juil. 2014),"Lyon, France",bubble_30,no
