titre_comm,comm,date,loc,note,photo
dépaysement garanti,"C'était notre 6° séjour au Séquoia Lodge,c'est un régal de venir dans cet hotel ,il est chaleureux, les employés sont trés bien ,l'hotel est propre et les différentes chambres sont agréables, nous les avons testées lodges ,montana,et GFC avec quand meme une préference pour cette derniere et tous ces avantages, reception dédiée,salle de petit dej au top,lounge magique ,calme et reposant avec un personnel trés pro!!! ",140fredericj a écrit un avis (déc. 2015),Collioure,bubble_40,no
Super séjour,"Sejour pris sur Vente Privée à un super prix. L'hôtel est très joli. On vraiment l'impression d'être au milieu d'une forêt. Les chambres sont grandes et bien agencés, il manquerait peut être un réfrigérateur. Le bar de l'hôtel est très agréable avec sa cheminée. Dépaysement garantie. En plus, l'hôtel est à 10 mn à pied. J'y retournerais avec plaisir.",LorenZo E a écrit un avis (déc. 2015),LORIENT,bubble_40,no
Super hotel,Hotel décoré en période de Noël.  Accueil et personnel super . Chambre toujours impeccable et grande. Pres disney village et des parcs disney. Tres bon compromis rapport prix qualite Hâte d y retourner ,tessybiscotte83 a écrit un avis (déc. 2015),"La Croix Valmer, France",bubble_50,no
Très correct,"Hôtel qui prend tout son charme en période des fêtes de fin d'année. Nous avons apprécié les petites attentions de notre réceptionniste (4 pin's offert à choisir en boutique, accès au Golden Forest pour l'un de nos deux petits déjeuners, et son application à nous choisir une chambre avec une jolie vue et surtout prête !).  Bien sur le Disneyland Hotel aura toujours notre préférence, mais l'expérience au Séquoia fut tout aussi charmante voir même plus dépaysante. Seul bémol peut être : la baignoire avec vue directe sur les toilettes... dans un bain relaxant ça fait tâche.",Alexis B a écrit un avis (déc. 2015),"Aix-en-Provence, France",bubble_40,yes
veillissant,"J'ai de très bon souvenir de mon enfance , mais une grande déception à ce jour . En effet , l'hotel est très fatigué du moins en ce qui concerne les lodges et chambres standard . Les peintures éffacé , le mobilier abimé , les draps tacher non remplacé . En ce qui concerne le personnel , toujours au top , un petit bémol pour les agent d'entretient  ",alexandremM1562CH a écrit un avis (déc. 2015),La Chapelle Bouexic,bubble_30,no
hôtel magnifique,"Hôtel magnifique surtout avec les décoration de Noël . Chambre agréable  et propre. Petit bémol:   1 drap troué (dommage vu le prix d'une nuit dans ce type d'hôtel ) . Séjour en famille , notre fille de 6 ans a été émerveillée et nous aussi   par la décoration et l'ambiance. ",Speedy05 D a écrit un avis (déc. 2015),"Gap, France",bubble_50,no
Déçu Hotel vieillissant ,J ai séjourné 3 nuits a l Hotel franchement pas terrible l Hotel aurait besoin d être rafraîchit l hygiène dans les chambres laisse à désirer le petit déjeuner y a du choix par contre on voit que la qualité n est pas terrible non plus bref je ne conseillerais pas cette Hotel !!!!  ,philippe d a écrit un avis (déc. 2015),"Montpellier, France",bubble_30,no
Le meilleur rapport qualité/prix,Ca fait 3 fois que j'y vais je ne suis jamais déçu. Situation idéale par rapport aux parcs. Le mieux c'est cette odeur de cheminée le soir en hiver près du bar. Petit déjeuner copieux (manque les oeufs). Le seul point négatif sera peut-être que les chambres commencent à vieillir (depuis plus de 20 ans).,tahiti37 a écrit un avis (déc. 2015),"Joué lès Tours, France",bubble_40,no
Super moment,"Week end en famille, super hôtel,boiserie, feu de cheminée, très agréable. La chambre double est très propre et fonctionnelle. Baignoire, appréciable après une journée de marche. Restaurant, formule buffet assez cher par rapport à la qualité, par contre le petit déjeuner lui est très correcte. Bref, un très bon et beau séjour , je reprendrais le même hôtel lors de mon prochain séjour ",Denis a écrit un avis (nov. 2015),"Saint-Nazaire, France",bubble_50,no
BEL HOTEL-BONNE CHAMBRE - RESTAURATION TRES TRES MOYENNE,"Ayant décidé de se faire une nuit d'hotel pour une fois a Disney avec nos pass à l'année.  Nous avons opté pour le Sequoia , a 225  euros la nuit en chambre Standard.(Deja pas donné pour un 3 étoiles mais on le sait on paye l'atout Disney.)  La reception est Magnifique...Aéré et le personnel au TOP.  Malheureusement la chambre standard est pas dans ce batiment mais dans un batiment un peu plus loin...rien de méchant.  Bon à savoir une nuit d hotel lève toutes les restrictions des pass à l'année.  1er point le système de carte pour rentrer dans la chambre est usé il faut s'y reprendre à plusieurs fois avant de pouvoir y rentrer.  La chambre est spacieuse et très propre rien à dire de coté la...  On voit qu il y a des détails qui accusent le poids des ans , évier usé ou système de…",oklig78 a écrit un avis (nov. 2015),France,bubble_30,no
Toujours aussi depaysant,Un hôtel qui fait beaucoup pour la magie de Disney.  Premier sas avant le parc. Nous avons profiter une nouvelle fois mais à 5 de L hôtel. Nos trois enfants (9.  7 et 3 ans ont adore). Le lit bébé est livre. Pour le soir les snacks du café sont largement suffisants pour un dîner au coin de o énorme cheminée. ,Helene B a écrit un avis (nov. 2015),"Saint-Philbert-de-Grand-Lieu, France",bubble_40,no
Meilleur que le New York...,"Les années passées nous descendions à l'hôtel New York, mais la dernière fois notre chambre et en particulier la salle de bain nous avait semblé vétuste. Cette année nous avons donc décidé de migrer au Sequoia Lodge suite aux très bons avis que j'avais pu lire sur Tripadvisor.  Les parties communes de l'hôtel sont très chaleureuses, grâce à l'ambiance pierres et bois.  Les chambres ont par contre toujours ce côté rétro à cause des meubles art déco et qui est visiblement la ""touche"" particulière que l'on retrouve dans tous les hôtels à Disneyland. Par contre rien de vétuste dans notre chambre: excellente literie, salle de bain toute neuve, vraiment rien à redire nous y avons dormi comme des petits oursons, avec Bambi, Panpan et Fleur le sconse en déco sur les murs pour veiller…",Claire 2 la lune a écrit un avis (nov. 2015),"Paris, France",bubble_40,no
Magie et détente,"Toute la magie Disney en journée associée au calme et à la détente le soir. Un dépaysement total lorsqu'on arrive dans cet hôtel chaleureux en bois, avec une superbe piscine,un hammam et un sauna très agréable.",602herves a écrit un avis (nov. 2015),Bollene,bubble_40,no
Magique!!,"Un hôtel très beau qui vous fais rentrer dès votre arrivée dans la magie de Disney! Vue sur le château et le lac distance à pied très correcte, accueil chaleureux!! Très bel hôtel et literie confortable.",Viviane S a écrit un avis (nov. 2015),Bonifacio,bubble_40,no
Hotel,"ceci est un avis personnel mais j'ai trouvé les chambres un peu vieillotte mais dans l'ensemble très satisfait. dommage de devoir attendre aussi pour prendre son petit déjeuner Pour le parc parfait, très propre et tout est bien pensé à refaire bientot",Olivier R a écrit un avis (nov. 2015),Chaudfontaine,bubble_30,no
La magie Disney quel que soit votre âge,"De l’arrivée au départ, vous serez envahi par la magie Disney !! Si vous avez des enfants, cet établissement est SUPER ! A plusieurs moments de la journée des personnages disney sont présent pour faire des photos avec les enfants (et les adultes aussi bien entendu), il y a une piscine intérieure, une aire de jeux, une boutique souvenir, … La décoration sur le thème forestier (made in USA) est poussée à son paroxysme et est présente partout (y compris à la piscine qui est vraiment très belle). Les chambres sont très confortables et ont étés remises à neuf il y a 2 ans plus ou moins. La literie est de qualité et les chambres vraiment spacieuses. Propreté impeccable ! Les salles du petit-déjeuner sont bruyantes mais les serveurs et serveuses sympathiques et la nourriture variée. A…",Emilie H a écrit un avis (nov. 2015),"Sambreville, Belgique",bubble_40,no
Magnifique séjour ,"Hôtel décoré avec goût. En pleine période de Noël, la magie de Noël régnait dans les parcs mais aussi dans l'hôtel.  Le personnel est très agréable et à l'écoute de sa clientèle. Chambre: très propre, literie très confortable, avec vue sur le parc. Déjeuner: à volonté, beaucoup de choix autant de sucré que de salé.  Je recommande cet hôtel à tout le monde. ",Perruche05 a écrit un avis (nov. 2015),"Branne, France",bubble_50,no
Hôtel moyen,"La chambre d'hôtel est simple et ancienne, 2 grand lits, 1 meuble télé, une petite table, salle de bain(baignoire) wc. nous avons séjourné à 3 adultes et 2 enfants (dt 1 bébé). Personnel tres gentil comme la majorité de Disney. Le meilleur point de l'hôtel est le petit déjeuner (au top!) et la proximité du parc à pied en 5mn.  Piscine fermée durant le sejour",949marj a écrit un avis (nov. 2015),"Moselle, France",bubble_30,no
super séjour mais ..., Pour notre second séjour à Disney nous avons choisi cet hôtel qui nous tentait beaucoup de par son décor .Nous n'avons pas été déçus malgré quelques petits soucis dans la chambre à notre arrivée.  Le tout à vite été réparé.  Seul énorme bémol le jeudi 12 novembre nous avons assistés à la sortie du Manoir hantée à une femme en pleine prière elle s'était lavée mains et pieds et avait sortie son tapis.  Beaucoup de gens l'on regardé sans rien dire par stupéfaction.  Je trouve ça scandaleux et ces gens là devraient se cacher .C'est irrespectueux vis à vis des autres et surtout des enfants . A par ça exellente séjour comme d'habitude ,audreymJ1843MU a écrit un avis (nov. 2015),Fuveau,bubble_40,no
sequoia lodge,"Bel hôtel dans l'ensemble , bon accueil ,chambre correcte . juste que les chambres sont un peu loin de salle de petit déjeuner et de l'accueil . L'hôtel se trouve à presque 1 km du parc à pied ça fatigue un peu surtout avec toute la marche que l'on fait dans la journée . bon séjour ",Virginie M a écrit un avis (nov. 2015),Sarrians,bubble_30,no
Super séjour,"Séjour excellent! 1er séjour dans un hôtel Disney, et ravie!  Hôtel très bien situé (5mn à pied de Disney Vilage). Pas besoin de prendre une navette pour se rendre à l'hôtel. Très pratique lorsque l'on a une poussette! Petit déjeuner très copieux et de très bonne qualité! Hôtel très grand, on s'y perd un peu! Personnels très agréables en grande majorité! Boutique à l'hôtel pour faire quelques achats ouverte jusqu'à 22h! Déjà hâte d'y retourner!!!",Aurélie P a écrit un avis (nov. 2015),"Ardèche, France",bubble_50,no
1 er voyage a disney,notre 1 er voyage hôtel en sachant que j ai 4 enfants ont été super  j ai eu le lit parapluie dans ma chambre petit déjeuner plein de choix a tout les goûts je recommande fortement d ailleurs nous y retourneront l année prochaine ,411hervec a écrit un avis (nov. 2015),"Le Luc, France",bubble_40,no
Qualité prix super offre,Un hôtel avec une ambiance et décoration au top.  Accueil chaleureux et du personnel très efficace. Le petit déjeuner et le buffet à volonté de l'hôtel sont vraiment à super et à découvrir.  A même pas 10 minutes des parcs Walt Disney.,465LuigiA a écrit un avis (nov. 2015),Liege,bubble_50,no
Golden forest club,"Nous avions hésité soit le new york ou alors le sequoia en golden forest, sur le dépliant nous devions avoir une suite, et divers avantages ... Arrivée le 18/11 dans un climat plus que tendu ... Check-in assez lent, nous disposons de la chambre immédiatement vu les évènements des derniers jours. Machine à café à disposition avec 3 capsules de café ... nous sommes 4 ... ! Chambre un peu plus grande mais pas non plus de quoi justifier la différence de prix. Bref, séjour agréable grâce aux pauses à 16h avec quelques gourmandises. Mais, si j'y retourne ça ne sera pas sous cette formule ... Bonne literie.",Delphinity a écrit un avis (nov. 2015),"Flemalle, Belgique",bubble_30,no
