titre_comm,comm,date,loc,note,photo
Un peu petit,L'hôtel à été bien refait c'est génial mais je trouve les chambre un peu petite. Je trouve qu'avec le lit de deux personne + les lits superposés avec le meuble tv qui prend beaucoup de place on n'as pas beaucoup d'espace pour cercler dans la chambre avec les valises en plus. L'atmosphère est super le personnel au petit soin (comme souvent à disneyland paris) ce qui est juste dommage c'est si on est dans un bâtiment un peu éloigner on dois marcher assez longtemps pour aller déjeuner mais'quand il fait beau c'est agréable.  Mais je recommande cet hôtel à toutes les familles nombreuse qui ne veux pas mettre un trop gros budget pour l'hôtel.  Rapport qualité prix très bien.,330angeliquen a écrit un avis (juin 2017),"Hannut, Belgique",bubble_30,no
"thème génial, salle de bain moyen!!!","thème génial, juste un laissé allé dans la salle de bain!!! Sinon comme d'habitude, grand fan et adepte de Disneyland et ses hôtels. Quand on sait l'exigence Disney sur la propreté... des parcs et surtout des hôtels, légèrement déçu, pour ce séjour, de celle-ci. A part ça encore un grand GÉNIAL!",danyh19 a écrit un avis (juin 2017),"Saint-Léger-du-Bourg-Denis, France",bubble_40,no
Chambre au top,"Nous avons séjourné au santa fe, pour un séjour de deux nuits à disneyland Paris. C'était parfait. Les chambres sont spacieuses avec deux grands lits. Les bus desservent parfaitement le parc. Seul petit bémol : l'attente pour les repas surtout concernant le petit déjeuner. Nous avons renoncer pour aller déjeuner au Starbucks présent sur l'hôtel. ",LCGap a écrit un avis (juin 2017),"Gap, France",bubble_40,no
Correct pour dormir,"Après un séjour de 3 jours à Disney on n'y fait pas grand chose dans l'hôtel mis à part se laver, dormir et petit déjeuner. Correct même si cher pour ce que c'est. C'est Disney, on sait. Insonorisation correcte Propreté OK On a eu la chance d'être dans un bâtiment proche de la réception. Pas besoin de faire des kilomètres supplémentaires pr rejoindre notre chambre",debo26 a écrit un avis (juin 2017),"Liège, Belgique",bubble_40,no
a faire et a refaire,"tres agreable ,avec un acceuil chaleureux ,une presence de personne pour placer les clients a une table,la simplicité pour rendre la cle de la chambre et la récuperation des bagages, un hotel que je parlerais comme tres bien aux personnes venant un week-end a disney , je reprendrais cette hotel la prochaine fois",didier p a écrit un avis (juin 2017),"Haubourdin, France",bubble_50,no
idéal famille avec enfants,"Hotel agréable, comme son personnel. Chambre mal isolée. Repas buffet à volonté hors de prix !! les chambres sont nettoyées de façon succincte.... mon fils à trouver 2 peluches appartement aux anciens occupants sous le lit....",isabelles55 a écrit un avis (juin 2017),"None, None",bubble_40,no
Séjour magique,"Rien à redire : parfait ! La chambre était nickel, le personnel adorable. Petit bémol sur le prix des petits déjeuners : 16€ par adulte et 14€ par enfant ! Vraiment excessif mais l'hôtel propose facilement d'aller au Starbuck installé dans l'hôtel !!! Ce que nous avons fait et nous avons pris un petit déj très correct pour environ 10€. Nous n'avons pas pris de repas à l'hôtel : là encore le prix nous a semblé excessif alors que l'on peut trouver dans le parc des fast-food abordables.",Emi L a écrit un avis (juin 2017),19560,bubble_50,no
Sejour a disneylanparis,Sejour a disneylanparis  super chambre confortable stylé mexicain petit déjeuner  buffet super y aller avant 8 heure ou trop de monde mais les son très grande maintenant  les petit déjeune son payent sauve si vous avez un séjour vous pouvez  inclure le petit déjeuner ou demi-pension ou pension complète,Ivens F a écrit un avis (juin 2017),Belgique,bubble_40,no
super sejour dans cet hotel,"nous avons ete tres bien recu par le personnel de lhotel, tout etait parfait au niveau de lhotel. super sejour nous sommes partis du jeudi au samedi en semaine tres agreable de pouvoir faire les attractions deux a trois fois, par contre le samedi beaucoup trop de monde.",dudu f a écrit un avis (juin 2017),"None, None",bubble_40,no
Satisfaite mais...,"Satisfaite de mon séjour et des prestations de l'hôtel : grande jambe familiale, chambre propre et pratique. Le seul bémol est le fait que mon fils à fait une cabane sous les draps, et à mit ses peluches achetées à Disney dessous... je ne m'en suis rendue compte que le jour où nous avons quitter l'hôtel. J'ai de suite appelé, et la gouvernante n'aurait rien retrouvé du tout... alors qu'ils étaient forcément là !  J'imagine que les peluches ont été gardées, et nous avons du les racheter...  je trouve ça assez malhonnête, mais c'est une histoire de personne, pas l'hôtel d'une façon globale. Sur le reste, rien a redire.",sarahsuq a écrit un avis (mai 2017),"None, None",bubble_30,no
Séjour magique,Très bon accueil à l'hôtel mais trop d'attente à l'arrivée. Chambre propre. Séjour magique mais certaines attractions fermées ce qui est regrettable pour le prix qu'on paie! Disney est un rêve qui n'est pas accessible à tout le monde.,manu a a écrit un avis (mai 2017),Abeilhan,bubble_40,no
DISNEYLAND PARIS C'EST MAGIQUE,Séjour de deux jours intenses en émotions à Disneyland Paris tout était parfait autant en hôtel qu'en Parcs. L'univers de Disney est un monde à part qui nous fait rêver à l'infini. C'est à refaire et à refaire. C'était la 1ère fois pour mon fils de 4 ans et il a adoré pleins de magies dans ses yeux comme pour nous les adultes.,F6163KCericp a écrit un avis (mai 2017),"None, None",bubble_50,no
Disney l'usine,"Globalement pas mal du tout, chambre bien spacieuse personnelle de chambre toujours sympa. Restaurant (cantine) de l'hôtel, nourriture bonne quoi que un peu chère. En revanche l'hôtel est immense. On s'en rend compte déjà à l'enregistrement. Mais le cadre est sympa on peut facilement se rendre au parc à pied ce n'est pas très loin et le chemin est agréable. Pour prendre la navette il faut faire la queue comme presque pour tout à disneyland.",pierreBEL a écrit un avis (mai 2017),"None, None",bubble_40,no
voyage en famille,"super , de 8h15 a 22h15 dans les deux parc avec deux enfants de 5 et 3 ans , deux jours de folie, vivement les prochaines attractions , sur studio , pas d'attraction en panne , juste un retard sur buzz qui n'a ouvert que pour 9 ou 10 h le premier jour , a faire en famille ",Z8276XGjeffc a écrit un avis (mai 2017),"None, None",bubble_50,no
Bon séjour,Bonne chambre  passez un séjour agréable en couple on est très bien accueilli sauf petit bémole le petit déjeuner n est plus compris dans le tarif il faut le payer en plus l hôtel est pas très loin du parc rien à dire,florencec518 a écrit un avis (mai 2017),"Firminy, France",bubble_30,no
Hotel confortable,"Hotel confortable avec des chambres spacieuses. Toutefois, il n'y avait plus d'eau chaude pour la douche le soir à 20h30 Le restaurant de l'hotel avec la formule buffet libre est de bonne qualité, bien qu'un peu cher. La formule bagagerie gratuite est appréciable.",jeanmarcg435 a écrit un avis (mai 2017),"None, None",bubble_30,no
+ bien que moyen mais pas très bien😊,Sympa excellent emplacement accueil au top navette pratique rapide lutter je impeccable deux grands lits top confortable  Wifi pourrit  petitdej sans prétention vu les prix pratiques pourrait être mieux réchauffés surgeles et l'emplacement boissons chaudes très mal indique de ce fait tout le monde se dirige sur1 alors qu'en fait il y en a 3 autres ou il n'y a personne  Salle de bain sentait humidité Personnage dans l'hôtel sympa pour les gamins,sia a écrit un avis (mai 2017),"Tourcoing, France",bubble_30,no
Séjour excellent,Hôtel à 15mins à pieds du parc juste bien séjour en couple pas chère Et juste moyen en propreté retrouver poils dans salle de bain sinon Tout va bien chambre grande Avec deux lit de deux personnes parking pour voiture juste en face de la chambre ,marionm481 a écrit un avis (mai 2017),"None, None",bubble_40,no
Séjour Magique❤️❤️❤️,Séjour magique!!! personnel de l'hôtel comme du parc très souriant très aimable très serviable on sent la magie de Disney en eux😊 Petits et grands nous avons passé un excellent séjour et commençons à réfléchir sérieusement à y retourner et y emmener tous nos amis merci Disney de nous avoir replongé en enfance ,ismaila574 a écrit un avis (mai 2017),"None, None",bubble_50,no
sympathique hotel,"super séjour l'hotel avec des lits très confortable ! et le parc avec des spectacles grandioses beaucoup de monde s""armer de patience pour attendre son tout à chaque attraction ! inoubliable pour mon petit fils de 5 ans et demi et moi !!!",gabriellem769 a écrit un avis (mai 2017),"None, None",bubble_40,no
super sympa,"j'ai deja été a l'hotel Santa fe,il y a 4ans et j'en garde un exéllent souvenir ,tres beau et moderne,les chambres sont tres bèlles et calme,je le recommande aux familles les Prix sont résonnables et la navètte toutes les 10mn c'est super",simone l a écrit un avis (mai 2017),"None, None",bubble_50,no
Très bien,Excellente nuit. Accueil correct dans l'ensemble. Petit bémol petite baignoire. Ne pas faire la queue le matin pour rendre les clés de la chambre est très appréciable. Nous n'avons pas eu de mal pour stationner.,867lauriev a écrit un avis (mai 2017),"Wailly-Beaucamp, France",bubble_40,no
SEJOUR DISNEY,"Hôtel à cinq minutes de la gare et des parcs par navette gratuite, situé dans un très joli cadre. Nous avons apprécié la propreté de l'hôtel ainsi que l'amabilité et la gentillesse du personnel. Pour le retour, il se charge même de porter vos bagages à la gare pour 25€, ce qui permet de profiter des parcs jusqu'à la dernière minute en toute liberté.",THERESE M a écrit un avis (mai 2017),"Marseille, France",bubble_50,no
Avis hôtel,L hôtel aurais besoin d un bon coup de rafraîchissement au niveau des chambres trop d attente à l accueil de l hôtel pour recupere les clefs alors que la majorité des gens arrive à la meme heures attente 25 minute après avoir fait toute la journée au parc ,isabellesN5704RK a écrit un avis (mai 2017),"None, None",bubble_30,no
Très bon hotel,La chambre était propre. Un lit double avec une bonne literie et un lit superposé. Possibilité d acheter des boissons à des distributeurs dans les couloirs. Le système de bus entre le bus et le parc est nickel pas besoin de se prendre la tête pour se garer. Le personnel à l accueil est accueillant. Belle expérience à refaire.,beneflora a écrit un avis (mai 2017),"Évreux, France",bubble_40,no
Agréable ,"Hôtel propre, personnel très accueillant, literie de qualité, plusieurs options de PDJ, proche du parc, que demander de plus ? Je recommande cet hôtel parmi les plus abordables de DLP, dans lequel nous retournerons sûrement ",Guillaume10 a écrit un avis (mai 2017),"Troyes, France",bubble_50,no
Hôtel Santa Fe Disneyland Paris,"Bonjour, Je suis allé avec mon amie a Disney land Paris 2j et une nuit. Nous avons résidé dans l'hôtel Santa fe. L'équipe Disney est génial toujours aussi accueillante.  Hôtel : belle chambre salle de bain correct lit confortable. Minuscule bémole : pour moi, l'oreiller est un peu moue. Le reste rien à dire. Restaurant : nous avons prit une formule à 32 euros avec un repas le soir et le petit dej. (Buffet à volonté.) A mon gout, les produits proposés ne valent pas 32 euros. En revanche tous ce qui est cuisiné est très très bon, et il y a du choix. Je recommande vivement cet hôtel. Encore merci Disney! #DisneylandParis.",Matthieu B a écrit un avis (mai 2017),"None, None",bubble_40,no
Pas mal,"Nous y avons passé une nuit.  Personnel très agréable à l'accueil. Chambre standard assez grande, baignoire dans la salle de bain.  Lits en 140, on aurais apprécié en 160.Tout y est très propre. Bonne nuit très calme. Petit déjeuner avec buffet à volonté à 46 euros pour 3 dont un petit de 4 ans hors de prix et c'est vraiment l'usine, à part ça rien à redire. ",Aurélie B a écrit un avis (mai 2017),"None, None",bubble_40,no
