dateSejour,situation,titre_comm,comm,loc,langue,dateAvis,note,photo
nov. 2022 , En famille,Magique et hautement fréquenté,"Je regrette le temps du Fast Pass, GRATUIT à l'époque qui permettait de fluidifier quelque peu les attentes",1 contribution,fr,None,"4,0 sur 5 bulles",no
oct. 2022 , En famille,Honteux,Nous avons réservé pour le 31/10 et nous nous sommes fait sortir du parc à 19H pâr les derrières de Main street au milieu des poubelles.. la magie!! A la réservation en ligne aucune information sur l’horaire de fermetures du parc ni sur la possibilité de la soirée spéciale!! La magie Marketing!!! Aucun personnages de terreur rencontrés en journée dans les 2 parcs.. tout était consacré à la soirée spéciale mais sans modification du prix du billet .. bien entendu .. la magie marketing!!,"Rouen, France",fr,Écrit le 7 novembre 2022,"1,0 sur 5 bulles",no
nov. 2022, En famille,Correct mais sur la mauvaise pente,"Le parc classique est toujours très bien même si là encore on peut déplorer les pannes à répétition (Big Thunder Mountain), les attractions non disponibles (Small World) et les queues à n'en plus finir.","Gourdan-Polignan, France",fr,None,"4,0 sur 5 bulles",no
nov. 2022 ,None,Recommande,"Un sejour merveilleux. Mes petits enfants sont revenus avec pleins d'etoiles dans les yeux. Un conseil, si vous pouvez préfère un sejour de 3 jours....",3 contributions,fr,None,"5,0 sur 5 bulles",no
nov. 2022 ,None,Trop de files d'attente interminables,"Il en vaut la peine malgré le prix très élevé, mais il a plusieurs points qui pourraient être grandement améliorés. Longues files d'attente de plus d'une heure pour les attractions les plus attractives et d'au moins une demi-heure pour la plupart du reste, ce qui signifie que vous pouvez passer 5 heures à faire la queue (avec de jeunes enfants) et 10 minutes pour l'attraction car elles sont très courtes. Il n'est pas suffisamment préparé pour les jours de pluie. Les spectacles et performances du soir sont très bons. Le meilleur est le personnel, toujours souriant et prêt à vous aider.",4 contributions,es,None,"3,0 sur 5 bulles",no
nov. 2022 , En famille,Restaurant pour enfants coeliaques,"Le parc est un conte de fées qui prend forme, une magie, un rêve soigné dans les moindres détails mais rare car ma petite fille n'a pas pu dîner dans l'un des restaurants signalés par Internet comme adaptés aux enfants coeliaques. Après une heure de file d'attente, on me dit qu'au restaurant Hakuna Matata qui est indiqué sur internet comme adapté aux cœliaques, ma fille ne peut rien manger. Cela m'a mis très en colère car je devais partir avec de la déception dans les yeux de ma fille. Je suis désolé, je ne dis pas tout, mais au moins les lieux indiqués doivent pouvoir accueillir des enfants qui ne peuvent pas manger de gluten, qui est maintenant très répandu et se développe rapidement. J'ai fait d'énormes sacrifices pour amener mes enfants à Paris et je souhaitais que tout soit parfait !",1 contribution,it,None,"2,0 sur 5 bulles",no
nov. 2022 ,None,Trop d’attente,Le maître mot s’est attendre partout : attractions restaurants… Un tarif beaucoup trop élevé pour faire 4 attractions max dans une journée. C’était ma 3 eme et dernière visite. Seule la rue principale et les défilés sont magnifiques. Sinon trop commercial.,MONTENOIS,fr,None,"2,0 sur 5 bulles",no
oct. 2022 ,None,Pas adapté aux autistes,"Le parc était très fréquenté et très cher. quatre-vingt-dix-sept euros pour un enfant pour une journée ! La nourriture était trop chère et le parc représentait un risque pour la santé et la sécurité. Je ne connaissais pas les soirées d'Halloween avant d'entrer dans le parc. Le personnel était adorable mais cette entreprise ne s'intéresse qu'au profit, rien de plus.","Plymouth, UK",en,None,"1,0 sur 5 bulles",no
nov. 2022 , En famille,Mal,"Notre visite a été gâchée grâce à la mauvaise expérience à l'hôtel Disney's Newport Bay Club qui était minable, grossier et peu accueillant. Le parc était plus commercial et la nourriture était très mauvaise SI vous aviez même la chance d'acheter quelque chose à cause des longues files d'attente partout.",1 contribution,en,None,"1,0 sur 5 bulles",no
nov. 2022 , En famille,Toujours aussi magique,Un voyage seul mais magique.. J'ai adoré le nouveau campus avengers j'y suis resté facilement plus de 5/6h. ,1 contribution,fr,None,"5,0 sur 5 bulles",no
nov. 2022,None,Magique comme toujours,"Merveilleux parc comme toujours. C'était ma cinquième fois à Disneyland Paris et cela ne me déçoit jamais. Ambiance magique et joyeuse, thème merveilleux et super attractions dans les deux parcs. Le Magica Pass One est très utile pour éviter les files d'attente et le Disney Express pour les bagages Il faut profiter d'une heure de magie supplémentaire le matin pour éviter les files d'attente. La nourriture laisse à désirer mais si on s'adapte au fast food on peut résister 3 jours. Je vous conseille le Cookout Cowboy Barbecue et le Ludwig Castle L'attraction phare reste le Big Thunder Mountain suivi de Spiderman WEB et Ratatouille, sans oublier Space Mountain.","Venise, Italie",it,None,"5,0 sur 5 bulles",no
None, En famille,Sans mots!,"Absolument magnifique. Le souci du détail est obsessionnel, les reproductions fidèles et les activités et attractions sont nombreuses. Recommandé de rester plus d'une journée pour profiter pleinement des parcs. La nouvelle zone avengers est magnifique même si j'attendais plus de l'attraction flight force.. ce n'est rien de plus qu'un reskin de la précédente par aerosmith. Mais toujours aussi beau","Pietra Ligure, Italie",it,None,"5,0 sur 5 bulles",no
oct. 2022 , En famille,Très  déçu de la chambre à ce prix,Apres beaucoup d'économie mes filles et moi étions contente de partir à disney en plus nois dormions au marvel exprès car les filles sont fans. Quels déception de la chambre quand nous l'avons prise a 23h . Sous un lit on a retrouvé un ballon d'anniversaire pour garçon et sous l'autre lit des papiers. Ce qui prouve que le ménage a été vite fait sans passer l'aspirateur sous les lits car le ballon on ne poivait pas le manquer.Je suis allée  à  la reveption  aucune réaction et le lendemain en rendant mes clefs je l' ai redis avec photos a l'appui. On m'a juste donné un mail à qui écrire.  Er leur réponse est honteuse vu le prix de la chambre et du séjour.  Il s'excuse mais ne peuvent rien faire. A ce prix là c'est une honte.,Caen,fr,Écrit le 4 novembre 2022,"2,0 sur 5 bulles",yes
oct. 2022 , En couple,"Disneyland Paris, un endroit pour rêver.","Expérience unique et inoubliable. Le parc est un rêve devenu réalité. Nous sommes restés 4 jours et 3 nuits, nous avons séjourné à l'hôtel Santa Fe. Nous avons tout aimé de Cars. Le train qui traverse le parc, Rail Road, est fortement recommandé et il n'y a pas de longues files d'attente. C'était Halloween et tout était joliment décoré. Tout le personnel du parc est super sympa. Nous reviendrons, sans aucun doute.",1 contribution,es,None,"5,0 sur 5 bulles",yes
None, En famille,Quelle déception !,"Quelle déception ! En une journée 3 attractions, même pendant la parade les files d’attente sont interminables… Après  1 h 30 de queue pour Peter Pan, fermeture de l’attraction pour cause de panne. Nous avons économisé pour faire rêver nos enfants et ils repartent déçus et frustrés… Pas de restaurant car en réservant le matin tout est déjà complet ! Et à la lecture des autres commentaires je m’aperçois que nous ne sommes pas les seuls déçus, une remise en question des responsables du parc me semble plus que nécessaire…","Bouillac, France",fr,Écrit le 4 novembre 2022,"1,0 sur 5 bulles",no
oct. 2022,None,vous devez rester au moins 2 jours,"Il faut rester au moins 2 ou 3 jours pour profiter des attractions, des boutiques, des spectacles. Je recommande les dessous de verre big tunder, hyperspace, peter pan, pinocchio, blanche neige, le labyrinthe, le pont suspendu, les pirates des caraïbes. OPTIMALE",ferrara,it,None,"5,0 sur 5 bulles",no
oct. 2022 , En famille,"A part le manque d'électricité, tout allait bien.","Lors de ma deuxième visite, j'avais déjà quelques attentes sur ce qu'il fallait voir dans le parc, mais quelque chose que je n'aurais jamais imaginé pourrait affecter le parc, s'est produit, des pannes de courant dans l'un des parcs deux fois dans la même journée, ce qui nous a fait faire la queue pendant des heures quand c'était notre tour, nous n'avons pas pu faire le trajet à cause de la panne de courant. La décoration halloween était également plus discrète par rapport à la première fois en 2016. C'est une visite qui en vaut la peine, mais espérons qu'il n'y ait pas de coupure de courant le jour de votre visite.","Farroupilha, RS",pt,None,"4,0 sur 5 bulles",no
oct. 2022 , En famille,Toujours magique!,"Retour au parc après plus de 10 ans... les enfants ont grandi, mais on apprécie toujours autant la qualité des décors et des attractions. Deux jours dans l'instant présent :-)","Heron, Belgique",fr,None,"5,0 sur 5 bulles",no
nov. 2022 ,None,La magie de Disney n’existe plus !,"Quelle honte , des heures et des heures d attente , parc pour enfants mais qui n est en aucun cas adapté aux enfants qui sont épuisés par les heures d attente , ou est passé la magie de Disney, pompe à fric , ils veulent se rattraper des années Covid , le petit déjeuner n est plus inclus dans le prix de la chambre, literie bas de gamme .Personnellement , optez pour des petits parcs où vos enfants apprécieront plus , car ne faire que 4 jeux en une journée, c est déplorable. Je viens à Disney depuis 30 ans mais je n ai jamais été autant déçue cette fois ci.",1 contribution,fr,Écrit le 4 novembre 2022,"1,0 sur 5 bulles",no
oct. 2022 , En famille,Une fois pas deux…..,"Triste expérience ! Une première pour nous et nos enfants ( pourtant habitués d autres parcs) , quelle déception !! Entre 50 et 100 min dans certaines files d attentes , cela devient vite ingérable avec des jeunes enfants …. Le tout pour 2 min de manège … ( dumbo….) Ça fait cher les 4 attractions dont buzz l éclair en anglais ( déception total de notre fils de 5 ans qui n’a pas compris pourquoi son héros ne parlait pas français!!) et le spectacle d izma ( 20 min de spectacle pour 60 min de queue ! Et deux attractions  sont tombées en panne pendant notre tour …. Tout comme la navette pour se rendre à l hôtel …. Au bout de 30 minutes ( le pauvre chauffeur intérimaire faisait ce qu’il pouvait)  nous y sommes allés à pieds…. Bagages plus deux jeunes enfants ……Nous avions pris le séjour pour Halloween mais dans les boutiques c’est déjà Noël qui est sorti .Pas de personnages dans le parc … rien … une parade bondée les enfants ne voient rien et se font bousculer .Le séjour gardera un goût très amer……",2 contributions,fr,Écrit le 4 novembre 2022,"1,0 sur 5 bulles",no
nov. 2022 ,None,Mais où est passée la magie,"Ancien employé de Disney cruise line et d Epcot, je souhaitais faire découvrir la magie pour laquelle j' ai travaillé à mes enfants, car mon expérience pendant 3 ans  au service de la grosse souris fût MAGIC! Mon dieu quelle douche froide que ce séjour, la seule et unique magie c'est passé dans mon portefeuille, tous est bon à gratter un billet supplémentaires, attendre, faire la queue fait partie de l expérience Disney donc là dessus rien à dire, par contre vendre des pass entre 7et 18 euros pour passer devant tout le monde c est à vomir, les ""personnages"" sont tout bonnement absent du décor sauf au rares endroits où encore une fois il te faudra attendre pour juste le temps d une photo, les parades faméliques 20 danseurs 5 chars Où est donc la grande parade sur Main street ? Les 2 tiers des employés tirent une tronche de 100 pieds de longues le ""smile to each n' every guests"" une lettre morte..... Je ferais l impasse sur les photos à 15€, le parking à 30€, la qualité somme toute relative des restaurants, les attractions fermées, où momentanément en pannes pour finir sur le seul point réellement positif la propreté irréprochable du Park et des toilettes. Bref j' ai eu l'impression d être dans un Disneyland wish bas de gamme sans le supplément d âme que Walt souhaitais voir insuffler à chaque moment pour créer cette ""magical expérience"" qui vous motive à revenir.","Livarot, France",fr,Écrit le 4 novembre 2022,"2,0 sur 5 bulles",no
